交易狀態	客戶代碼	部門分類	開發者	區域	狀態	客戶名稱	藥局名稱(分店)	發票別	統編	發票抬頭	地址編號	出貨地	地址	電話	傳真	聯絡人	職稱
併入同德辰安	(禁用)C190407	藥局	A104	北三區	X	辰安藥局(二聯停用)		二聯發票			190407001	桃園市蘆竹區	338桃園市蘆竹區上興路216號	03-313-6631		黃藥師	藥師
併入同德辰安	(禁用)C190407-01	藥局		北三區	X	辰安藥局樂心	樂心藥局	三聯發票	82328427	辰安藥局	19040701003	桃園市中壢區	320桃園市中壢區中山東路二段536號	03-4655667
併入同德辰安	(禁用)C190407-01	藥局	A104	北三區	X	辰安藥局青埔	青埔辰安藥局	三聯發票	82328427	辰安藥局	19040701002	桃園市大園區	337桃園市大園區致遠一路1號	0911-296600		林藥師	藥師
併入同德辰安	(禁用)C190407-01	藥局	A104	北三區	X	辰安藥局蘆竹		三聯發票	82328427	辰安藥局	19040701001	桃園市蘆竹區	338桃園市蘆竹區上興路216號	03-3136631		黃藥師	藥師
併入同德辰安	(禁用)C190407-01	藥局		北三區	X	辰安藥局南崁	南崁辰安藥局	三聯發票	82328427	辰安藥局	19040701004	桃園市蘆竹區	338桃園市蘆竹區南崁路54號	03-3530102
	C181201	藥局	A104	北三區		合約-全球藥業股份有限公司	總部	三聯發票	12986860	全球藥業股份有限公司	181201002	桃園市八德區	334桃園市八德區建國路866號2樓(總部)	03-3631517		呂亞涵	採購
	C181201	藥局	A104	北三區		合約-全球藥業股份有限公司	總倉	三聯發票	12986860	全球藥業股份有限公司	181201001	桃園市八德區	334桃園市八德區建國路870巷2號	03-3631517		游採購	採購
	C190402	藥局	A104	北三區	█	卡多摩33-林口仁愛店	33-林口仁愛店	三聯發票	70710216	台灣卡多摩嬰童館股份有限公司	190402033	新北市林口區	244新北市林口區仁愛路一段691號	02-2601-9373
	C190402	藥局	A111060101	北三區	█	卡多摩Q002-林口仁愛二店	Q002-林口仁愛二店	三聯發票	70710216	台灣卡多摩嬰童館股份有限公司	190402Q002	新北市林口區	244新北市林口區仁愛路二段249號	02-26089096
	C190402	藥局	A111060101	北三區	█	卡多摩66-新竹光復店	66-新竹光復店	三聯發票	70710216	台灣卡多摩嬰童館股份有限公司	190402066	新竹市東區	300新竹市東區光復路一段369號	03-5630056
	C190402	藥局	A111060101	北三區	█	卡多摩57-竹北縣政店	57-竹北縣政店	三聯發票	70710216	台灣卡多摩嬰童館股份有限公司	190402057	新竹縣竹北市	302新竹縣竹北市縣政二路550號	03-5587073
